Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
7/28/2021,ID-SA,Sulawesi Utara,339,11,255,73,22824,666,17673,4485,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,128.32,8639.29,4.16,252.09,25.21,2.92%,77.43%,0.71,1.10
7/28/2021,ID-SB,Sumatera Barat,863,22,614,227,68078,1447,55100,11531,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,156.36,12334.66,3.99,262.17,26.22,2.13%,80.94%,0.97,1.29
7/28/2021,ID-SS,Sumatera Selatan,1249,37,493,719,43853,1923,32889,9041,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,151.99,5336.50,4.50,234.01,23.40,4.39%,75.00%,1.22,1.68
7/28/2021,ID-SU,Sumatera Utara,1588,23,535,1030,56091,1435,39318,15338,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,106.76,3770.85,1.55,96.47,9.65,2.56%,70.10%,1.13,1.28
7/29/2021,ID-AC,Aceh,231,10,40,181,22578,968,16648,4962,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,44.02,4302.82,1.91,184.48,18.45,4.29%,73.74%,0.97,2.00
7/29/2021,ID-BA,Bali,1119,20,614,485,73674,2080,59850,11744,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,265.41,17474.15,4.74,493.34,49.33,2.82%,81.24%,0.77,0.45
7/29/2021,ID-BT,Banten,1464,28,3958,-2522,110150,1787,67038,41325,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,136.54,10272.91,2.61,166.66,16.67,1.62%,60.86%,0.89,0.70
7/29/2021,ID-BE,Bengkulu,365,1,127,237,16898,250,12183,4465,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,182.54,8450.95,0.50,125.03,12.50,1.48%,72.10%,0.95,
7/29/2021,ID-JK,DKI Jakarta,3845,27,11422,-7604,807872,11879,768471,27522,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,354.50,74484.71,2.49,1095.23,109.52,1.47%,95.12%,0.70,0.39
7/29/2021,ID-YO,Daerah Istimewa Yogyakarta,1920,58,1110,752,114379,3233,74657,36489,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,528.78,31500.56,15.97,890.38,89.04,2.83%,65.27%,0.84,0.87
7/29/2021,ID-GO,Gorontalo,78,2,130,-54,7617,214,6410,993,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,66.07,6451.53,1.69,181.26,18.13,2.81%,84.15%,0.40,2.00
7/29/2021,IDN,Indonesia,43479,1893,45494,-3908,3331206,90552,2686170,554484,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,163.96,12561.79,7.14,341.47,34.15,2.72%,80.64%,0.91,1.04
7/29/2021,ID-JA,Jambi,385,16,244,125,19579,396,14160,5023,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,110.21,5604.64,4.58,113.36,11.34,2.02%,72.32%,0.68,3.20
7/29/2021,ID-JB,Jawa Barat,6840,204,7443,-807,595679,9283,474387,112009,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,151.46,13190.02,4.52,205.55,20.56,1.56%,79.64%,0.98,1.01
7/29/2021,ID-JT,Jawa Tengah,4209,544,6003,-2338,375057,18713,294613,61731,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,115.75,10313.94,14.96,514.60,51.46,4.99%,78.55%,0.63,1.37
7/29/2021,ID-JI,Jawa Timur,5505,344,3981,1180,298507,19963,223169,55375,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,136.00,7374.36,8.50,493.17,49.32,6.69%,74.76%,0.86,0.84
7/29/2021,ID-KB,Kalimantan Barat,397,8,366,23,24859,607,19482,4770,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,73.21,4584.15,1.48,111.93,11.19,2.44%,78.37%,0.82,1.14
7/29/2021,ID-KS,Kalimantan Selatan,913,29,374,510,46319,1277,37655,7387,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,226.94,11513.41,7.21,317.42,31.74,2.76%,81.29%,1.06,2.64
7/29/2021,ID-KT,Kalimantan Tengah,379,41,425,-87,34053,742,26118,7193,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,147.45,13248.70,15.95,288.68,28.87,2.18%,76.70%,0.91,1.14
7/29/2021,ID-KI,Kalimantan Timur,1540,89,1469,-18,113479,3207,88332,21940,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,433.54,31946.20,25.05,902.82,90.28,2.83%,77.84%,0.72,1.02
7/29/2021,ID-KU,Kalimantan Utara,493,5,92,396,20363,330,14965,5068,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,760.32,31404.66,7.71,508.94,50.89,1.62%,73.49%,0.85,0.38
7/29/2021,ID-BB,Kepulauan Bangka Belitung,595,19,303,273,32197,628,26024,5545,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,431.23,23335.10,13.77,455.15,45.51,1.95%,80.83%,0.94,1.06
7/29/2021,ID-KR,Kepulauan Riau,516,30,641,-155,43743,1078,34119,8546,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,267.44,22671.82,15.55,558.72,55.87,2.46%,78.00%,0.75,0.83
7/29/2021,ID-LA,Lampung,687,94,630,-37,33519,1878,24360,7281,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,75.53,3685.19,10.33,206.47,20.65,5.60%,72.68%,1.33,0.52
7/29/2021,ID-MA,Maluku,68,0,105,-37,13307,222,9405,3680,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,36.81,7204.28,0.00,120.19,12.02,1.67%,70.68%,0.78,1.00
7/29/2021,ID-MU,Maluku Utara,110,10,370,-270,9860,231,6878,2751,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,84.11,7539.36,7.65,176.63,17.66,2.34%,69.76%,0.56,5.00
7/29/2021,ID-NB,Nusa Tenggara Barat,326,3,312,11,18975,561,16313,2101,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,61.86,3600.40,0.57,106.45,10.64,2.96%,85.97%,1.14,0.75
7/29/2021,ID-NT,Nusa Tenggara Timur,781,15,617,149,37737,689,25338,11710,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,144.33,6973.71,2.77,127.33,12.73,1.83%,67.14%,0.69,1.15
7/29/2021,ID-PA,Papua,325,15,282,28,26441,344,12554,13543,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,74.88,6091.91,3.46,79.26,7.93,1.30%,47.48%,0.96,3.00
7/29/2021,ID-PB,Papua Barat,328,5,482,-159,18028,277,14944,2807,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,287.54,15804.32,4.38,242.83,24.28,1.54%,82.89%,2.83,
7/29/2021,ID-RI,Riau,2096,25,605,1466,94043,2497,79916,11630,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,345.07,15482.62,4.12,411.09,41.11,2.66%,84.98%,1.64,1.09
7/29/2021,ID-SR,Sulawesi Barat,99,3,72,24,8079,161,6530,1388,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,63.46,5178.90,1.92,103.21,10.32,1.99%,80.83%,1.25,3.00
7/29/2021,ID-SN,Sulawesi Selatan,1359,27,574,758,81362,1285,70156,9921,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,144.16,8630.85,2.86,136.31,13.63,1.58%,86.23%,1.19,0.77
7/29/2021,ID-ST,Sulawesi Tengah,804,16,250,538,21760,595,15362,5803,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,272.03,7362.38,5.41,201.32,20.13,2.73%,70.60%,0.98,1.07
7/29/2021,ID-SG,Sulawesi Tenggara,232,7,111,114,16092,343,12510,3239,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,88.03,6105.95,2.66,130.15,13.01,2.13%,77.74%,1.00,0.78
7/29/2021,ID-SA,Sulawesi Utara,562,5,189,368,23386,671,17862,4853,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,212.73,8852.02,1.89,253.99,25.40,2.87%,76.38%,1.66,0.45
7/29/2021,ID-SB,Sumatera Barat,1036,22,696,318,69114,1469,55796,11849,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,187.71,12522.36,3.99,266.16,26.62,2.13%,80.73%,1.20,1.00
7/29/2021,ID-SS,Sumatera Selatan,1278,46,505,727,45131,1969,33394,9768,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,155.52,5492.03,5.60,239.61,23.96,4.36%,73.99%,1.02,1.24
7/29/2021,ID-SU,Sumatera Utara,1588,14,409,1165,57679,1449,39727,16503,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,106.76,3877.61,0.94,97.41,9.74,2.51%,68.88%,1.00,0.61
7/30/2021,ID-AC,Aceh,240,10,66,164,22818,978,16714,5126,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,45.74,4348.56,1.91,186.38,18.64,4.29%,73.25%,1.04,1.00
7/30/2021,ID-BA,Bali,1365,37,810,518,75039,2117,60660,12262,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,323.75,17797.90,8.78,502.11,50.21,2.82%,80.84%,1.22,1.85
7/30/2021,ID-BT,Banten,1209,56,2401,-1248,111359,1843,69439,40077,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,112.75,10385.67,5.22,171.88,17.19,1.66%,62.36%,0.83,2.00
7/30/2021,ID-BE,Bengkulu,399,11,168,220,17297,261,12351,4685,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,199.55,8650.49,5.50,130.53,13.05,1.51%,71.41%,1.09,11.00
7/30/2021,ID-JK,DKI Jakarta,3454,43,11146,-7735,811326,11922,779617,19787,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,318.45,74803.17,3.96,1099.19,109.92,1.47%,96.09%,0.90,1.59
7/30/2021,ID-YO,Daerah Istimewa Yogyakarta,1932,93,1811,28,116311,3326,76468,36517,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,532.08,32032.64,25.61,916.00,91.60,2.86%,65.74%,1.01,1.60
7/30/2021,ID-GO,Gorontalo,186,0,32,154,7803,214,6442,1147,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,157.54,6609.07,0.00,181.26,18.13,2.74%,82.56%,2.38,0.00
7/30/2021,IDN,Indonesia,41168,1759,44550,-5141,3372374,92311,2730720,549343,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,155.24,12717.04,6.63,348.10,34.81,2.74%,80.97%,0.95,0.93
7/30/2021,ID-JA,Jambi,374,10,222,142,19953,406,14382,5165,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,107.06,5711.70,2.86,116.22,11.62,2.03%,72.08%,0.97,0.63
7/30/2021,ID-JB,Jawa Barat,6396,84,6791,-479,602075,9367,481178,111530,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,141.63,13331.65,1.86,207.41,20.74,1.56%,79.92%,0.94,0.41
7/30/2021,ID-JT,Jawa Tengah,4443,341,4657,-555,379500,19054,299270,61176,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,122.18,10436.12,9.38,523.98,52.40,5.02%,78.86%,1.06,0.63
7/30/2021,ID-JI,Jawa Timur,5204,391,4990,-177,303711,20354,228159,55198,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,128.56,7502.92,9.66,502.83,50.28,6.70%,75.12%,0.95,1.14
7/30/2021,ID-KB,Kalimantan Barat,431,19,360,52,25290,626,19842,4822,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,79.48,4663.63,3.50,115.44,11.54,2.48%,78.46%,1.09,2.38
7/30/2021,ID-KS,Kalimantan Selatan,958,13,253,692,47277,1290,37908,8079,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,238.13,11751.53,3.23,320.65,32.07,2.73%,80.18%,1.05,0.45
7/30/2021,ID-KT,Kalimantan Tengah,247,101,454,-308,34300,843,26572,6885,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,96.10,13344.80,39.30,327.98,32.80,2.46%,77.47%,0.65,2.46
7/30/2021,ID-KI,Kalimantan Timur,2364,66,1412,886,115843,3273,89744,22826,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,665.50,32611.70,18.58,921.40,92.14,2.83%,77.47%,1.54,0.74
7/30/2021,ID-KU,Kalimantan Utara,508,6,307,195,20871,336,15272,5263,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,783.46,32188.12,9.25,518.19,51.82,1.61%,73.17%,1.03,1.20
7/30/2021,ID-BB,Kepulauan Bangka Belitung,598,17,458,123,32795,645,26482,5668,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,433.41,23768.51,12.32,467.47,46.75,1.97%,80.75%,1.01,0.89
7/30/2021,ID-KR,Kepulauan Riau,539,45,871,-377,44282,1123,34990,8169,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,279.36,22951.18,23.32,582.05,58.20,2.54%,79.02%,1.04,1.50
7/30/2021,ID-LA,Lampung,569,89,300,180,34088,1967,24660,7461,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,62.56,3747.75,9.78,216.26,21.63,5.77%,72.34%,0.83,0.95
7/30/2021,ID-MA,Maluku,49,3,92,-46,13356,225,9497,3634,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,26.53,7230.81,1.62,121.81,12.18,1.68%,71.11%,0.72,
7/30/2021,ID-MU,Maluku Utara,156,3,261,-108,10016,234,7139,2643,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,119.28,7658.65,2.29,178.93,17.89,2.34%,71.28%,1.42,0.30
7/30/2021,ID-NB,Nusa Tenggara Barat,342,3,380,-41,19317,564,16693,2060,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,64.89,3665.29,0.57,107.02,10.70,2.92%,86.42%,1.05,1.00
7/30/2021,ID-NT,Nusa Tenggara Timur,722,28,570,124,38459,717,25908,11834,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,133.42,7107.14,5.17,132.50,13.25,1.86%,67.37%,0.92,1.87
7/30/2021,ID-PA,Papua,330,30,8,292,26771,374,12562,13835,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,76.03,6167.94,6.91,86.17,8.62,1.40%,46.92%,1.02,2.00
7/30/2021,ID-PB,Papua Barat,184,6,337,-159,18212,283,15281,2648,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,161.30,15965.62,5.26,248.09,24.81,1.55%,83.91%,0.56,1.20
7/30/2021,ID-RI,Riau,1667,43,908,716,95710,2540,80824,12346,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,274.44,15757.07,7.08,418.17,41.82,2.65%,84.45%,0.80,1.72
7/30/2021,ID-SR,Sulawesi Barat,123,5,60,58,8202,166,6590,1446,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,78.85,5257.75,3.21,106.41,10.64,2.02%,80.35%,1.24,1.67
7/30/2021,ID-SN,Sulawesi Selatan,1082,29,351,702,82444,1314,70507,10623,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,114.78,8745.62,3.08,139.39,13.94,1.59%,85.52%,0.80,1.07
7/30/2021,ID-ST,Sulawesi Tengah,643,25,425,193,22403,620,15787,5996,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,217.56,7579.93,8.46,209.77,20.98,2.77%,70.47%,0.80,1.56
7/30/2021,ID-SG,Sulawesi Tenggara,121,5,235,-119,16213,348,12745,3120,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,45.91,6151.86,1.90,132.05,13.20,2.15%,78.61%,0.52,0.71
7/30/2021,ID-SA,Sulawesi Utara,452,13,281,158,23838,684,18143,5011,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,171.09,9023.11,4.92,258.91,25.89,2.87%,76.11%,0.80,2.60
7/30/2021,ID-SB,Sumatera Barat,873,8,529,336,69987,1477,56325,12185,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,158.17,12680.54,1.45,267.61,26.76,2.11%,80.48%,0.84,0.36
7/30/2021,ID-SS,Sumatera Selatan,1002,36,518,448,46133,2005,33912,10216,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,121.93,5613.96,4.38,243.99,24.40,4.35%,73.51%,0.78,0.78
7/30/2021,ID-SU,Sumatera Utara,1425,14,418,993,59104,1463,40145,17496,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,95.80,3973.41,0.94,98.35,9.84,2.48%,67.92%,0.90,1.00
7/31/2021,ID-AC,Aceh,228,8,161,59,23046,986,16875,5185,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,43.45,4392.01,1.52,187.91,18.79,4.28%,73.22%,0.95,0.80
7/31/2021,ID-BA,Bali,1280,34,908,338,76319,2151,61568,12600,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,303.59,18101.50,8.06,510.18,51.02,2.82%,80.67%,0.94,0.92
7/31/2021,ID-BT,Banten,1366,81,3992,-2707,112725,1924,73431,37370,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,127.40,10513.06,7.55,179.44,17.94,1.71%,65.14%,1.13,1.45
7/31/2021,ID-BE,Bengkulu,520,1,388,131,17817,262,12739,4816,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,260.06,8910.55,0.50,131.03,13.10,1.47%,71.50%,1.30,0.09
7/31/2021,ID-JK,DKI Jakarta,3328,251,4961,-1884,814654,12173,784578,17903,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,306.84,75110.00,23.14,1122.33,112.23,1.49%,96.31%,0.96,5.84
7/31/2021,ID-YO,Daerah Istimewa Yogyakarta,1522,76,1297,149,117833,3402,77765,36666,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,419.17,32451.81,20.93,936.93,93.69,2.89%,66.00%,0.79,0.82
7/31/2021,ID-GO,Gorontalo,119,13,128,-22,7922,227,6570,1125,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,100.79,6709.86,11.01,192.27,19.23,2.87%,82.93%,0.64,
7/31/2021,IDN,Indonesia,37284,1808,39372,-3896,3409658,94119,2770092,545447,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,140.60,12857.63,6.82,354.92,35.49,2.76%,81.24%,0.91,1.03
7/31/2021,ID-JA,Jambi,300,9,189,102,20253,415,14571,5267,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,85.88,5797.58,2.58,118.80,11.88,2.05%,71.94%,0.80,0.90
7/31/2021,ID-JB,Jawa Barat,3817,177,6536,-2896,605892,9544,487714,108634,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,84.52,13416.17,3.92,211.33,21.13,1.58%,80.50%,0.60,2.11
7/31/2021,ID-JT,Jawa Tengah,4717,314,4479,-76,384217,19368,303749,61100,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,129.72,10565.84,8.63,532.61,53.26,5.04%,79.06%,1.06,0.92
7/31/2021,ID-JI,Jawa Timur,4696,324,5176,-804,308407,20678,233335,54394,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,116.01,7618.93,8.00,510.83,51.08,6.70%,75.66%,0.90,0.83
7/31/2021,ID-KB,Kalimantan Barat,456,20,313,123,25746,646,20155,4945,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,84.09,4747.72,3.69,119.13,11.91,2.51%,78.28%,1.06,1.05
7/31/2021,ID-KS,Kalimantan Selatan,720,3,130,587,47997,1293,38038,8666,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,178.97,11930.50,0.75,321.40,32.14,2.69%,79.25%,0.75,0.23
